"W1" "W2" "W3" "W4"
"69899" 0.27 0.05 0.41 0.27
"69900" 0.27 0.05 0.4 0.28
"69901" 0.27 0.05 0.39 0.29
"69902" 0.27 0.05 0.38 0.3
"69903" 0.27 0.05 0.37 0.31
"69904" 0.27 0.05 0.36 0.32
"69905" 0.27 0.05 0.35 0.33
"69906" 0.27 0.05 0.34 0.34
"69907" 0.27 0.05 0.33 0.35
"69908" 0.27 0.05 0.32 0.36
"69909" 0.27 0.05 0.31 0.37
"69910" 0.27 0.05 0.3 0.38
"69911" 0.27 0.05 0.29 0.39
"69912" 0.27 0.05 0.28 0.4
"69913" 0.27 0.05 0.27 0.41
"69914" 0.27 0.05 0.26 0.42
"69915" 0.27 0.05 0.25 0.43
"69916" 0.27 0.05 0.24 0.44
"69917" 0.27 0.05 0.23 0.45
"69918" 0.27 0.05 0.22 0.46
"69919" 0.27 0.05 0.21 0.47
"69920" 0.27 0.05 0.2 0.48
"69921" 0.27 0.05 0.19 0.49
"69922" 0.27 0.05 0.18 0.5
"69923" 0.27 0.05 0.17 0.51
"69924" 0.27 0.05 0.16 0.52
"69925" 0.27 0.05 0.15 0.53
"69926" 0.27 0.05 0.14 0.54
"69927" 0.27 0.05 0.13 0.55
"69928" 0.27 0.05 0.12 0.56
"69929" 0.27 0.05 0.11 0.57
"69930" 0.27 0.05 0.1 0.58
"69931" 0.27 0.05 0.09 0.59
"69932" 0.27 0.05 0.08 0.6
"69933" 0.27 0.05 0.07 0.61
"69934" 0.27 0.05 0.06 0.62
"69935" 0.27 0.05 0.05 0.63
"69936" 0.27 0.05 0.04 0.64
"69937" 0.27 0.05 0.03 0.65
"69938" 0.27 0.05 0.02 0.66
"69939" 0.27 0.05 0.01 0.67
"69940" 0.27 0.05 0 0.68
"69941" 0.27 0.04 0.69 0
"69942" 0.27 0.04 0.68 0.01
"69943" 0.27 0.04 0.67 0.02
"69944" 0.27 0.04 0.66 0.03
"69945" 0.27 0.04 0.65 0.04
"69946" 0.27 0.04 0.64 0.05
"69947" 0.27 0.04 0.63 0.06
"69948" 0.27 0.04 0.62 0.07
"69949" 0.27 0.04 0.61 0.08
"69950" 0.27 0.04 0.6 0.09
"69951" 0.27 0.04 0.59 0.1
"69952" 0.27 0.04 0.58 0.11
"69953" 0.27 0.04 0.57 0.12
"69954" 0.27 0.04 0.56 0.13
"69955" 0.27 0.04 0.55 0.14
"69956" 0.27 0.04 0.54 0.15
"69957" 0.27 0.04 0.53 0.16
"69958" 0.27 0.04 0.52 0.17
"69959" 0.27 0.04 0.51 0.18
"69960" 0.27 0.04 0.5 0.19
"69961" 0.27 0.04 0.49 0.2
"69962" 0.27 0.04 0.48 0.21
"69963" 0.27 0.04 0.47 0.22
"69964" 0.27 0.04 0.46 0.23
"69965" 0.27 0.04 0.45 0.24
"69966" 0.27 0.04 0.44 0.25
"69967" 0.27 0.04 0.43 0.26
"69968" 0.27 0.04 0.42 0.27
"69969" 0.27 0.04 0.41 0.28
"69970" 0.27 0.04 0.4 0.29
"69971" 0.27 0.04 0.39 0.3
"69972" 0.27 0.04 0.38 0.31
"69973" 0.27 0.04 0.37 0.32
"69974" 0.27 0.04 0.36 0.33
"69975" 0.27 0.04 0.35 0.34
"69976" 0.27 0.04 0.34 0.35
"69977" 0.27 0.04 0.33 0.36
"69978" 0.27 0.04 0.32 0.37
"69979" 0.27 0.04 0.31 0.38
"69980" 0.27 0.04 0.3 0.39
"69981" 0.27 0.04 0.29 0.4
"69982" 0.27 0.04 0.28 0.41
"69983" 0.27 0.04 0.27 0.42
"69984" 0.27 0.04 0.26 0.43
"69985" 0.27 0.04 0.25 0.44
"69986" 0.27 0.04 0.24 0.45
"69987" 0.27 0.04 0.23 0.46
"69988" 0.27 0.04 0.22 0.47
"69989" 0.27 0.04 0.21 0.48
"69990" 0.27 0.04 0.2 0.49
"69991" 0.27 0.04 0.19 0.5
"69992" 0.27 0.04 0.18 0.51
"69993" 0.27 0.04 0.17 0.52
"69994" 0.27 0.04 0.16 0.53
"69995" 0.27 0.04 0.15 0.54
"69996" 0.27 0.04 0.14 0.55
"69997" 0.27 0.04 0.13 0.56
"69998" 0.27 0.04 0.12 0.57
"69999" 0.27 0.04 0.11 0.58
"70000" 0.27 0.04 0.1 0.59
"70001" 0.27 0.04 0.09 0.6
"70002" 0.27 0.04 0.08 0.61
"70003" 0.27 0.04 0.07 0.62
"70004" 0.27 0.04 0.06 0.63
"70005" 0.27 0.04 0.05 0.64
"70006" 0.27 0.04 0.04 0.65
"70007" 0.27 0.04 0.03 0.66
"70008" 0.27 0.04 0.02 0.67
"70009" 0.27 0.04 0.01 0.68
"70010" 0.27 0.04 0 0.69
"70011" 0.27 0.03 0.7 0
"70012" 0.27 0.03 0.69 0.01
"70013" 0.27 0.03 0.68 0.02
"70014" 0.27 0.03 0.67 0.03
"70015" 0.27 0.03 0.66 0.04
"70016" 0.27 0.03 0.65 0.05
"70017" 0.27 0.03 0.64 0.06
"70018" 0.27 0.03 0.63 0.07
"70019" 0.27 0.03 0.62 0.08
"70020" 0.27 0.03 0.61 0.09
"70021" 0.27 0.03 0.6 0.1
"70022" 0.27 0.03 0.59 0.11
"70023" 0.27 0.03 0.58 0.12
"70024" 0.27 0.03 0.57 0.13
"70025" 0.27 0.03 0.56 0.14
"70026" 0.27 0.03 0.55 0.15
"70027" 0.27 0.03 0.54 0.16
"70028" 0.27 0.03 0.53 0.17
"70029" 0.27 0.03 0.52 0.18
"70030" 0.27 0.03 0.51 0.19
"70031" 0.27 0.03 0.5 0.2
"70032" 0.27 0.03 0.49 0.21
"70033" 0.27 0.03 0.48 0.22
"70034" 0.27 0.03 0.47 0.23
"70035" 0.27 0.03 0.46 0.24
"70036" 0.27 0.03 0.45 0.25
"70037" 0.27 0.03 0.44 0.26
"70038" 0.27 0.03 0.43 0.27
"70039" 0.27 0.03 0.42 0.28
"70040" 0.27 0.03 0.41 0.29
"70041" 0.27 0.03 0.4 0.3
"70042" 0.27 0.03 0.39 0.31
"70043" 0.27 0.03 0.38 0.32
"70044" 0.27 0.03 0.37 0.33
"70045" 0.27 0.03 0.36 0.34
"70046" 0.27 0.03 0.35 0.35
"70047" 0.27 0.03 0.34 0.36
"70048" 0.27 0.03 0.33 0.37
"70049" 0.27 0.03 0.32 0.38
"70050" 0.27 0.03 0.31 0.39
"70051" 0.27 0.03 0.3 0.4
"70052" 0.27 0.03 0.29 0.41
"70053" 0.27 0.03 0.28 0.42
"70054" 0.27 0.03 0.27 0.43
"70055" 0.27 0.03 0.26 0.44
"70056" 0.27 0.03 0.25 0.45
"70057" 0.27 0.03 0.24 0.46
"70058" 0.27 0.03 0.23 0.47
"70059" 0.27 0.03 0.22 0.48
"70060" 0.27 0.03 0.21 0.49
"70061" 0.27 0.03 0.2 0.5
"70062" 0.27 0.03 0.19 0.51
"70063" 0.27 0.03 0.18 0.52
"70064" 0.27 0.03 0.17 0.53
"70065" 0.27 0.03 0.16 0.54
"70066" 0.27 0.03 0.15 0.55
"70067" 0.27 0.03 0.14 0.56
"70068" 0.27 0.03 0.13 0.57
"70069" 0.27 0.03 0.12 0.58
"70070" 0.27 0.03 0.11 0.59
"70071" 0.27 0.03 0.1 0.6
"70072" 0.27 0.03 0.09 0.61
"70073" 0.27 0.03 0.08 0.62
"70074" 0.27 0.03 0.07 0.63
"70075" 0.27 0.03 0.06 0.64
"70076" 0.27 0.03 0.05 0.65
"70077" 0.27 0.03 0.04 0.66
"70078" 0.27 0.03 0.03 0.67
"70079" 0.27 0.03 0.02 0.68
"70080" 0.27 0.03 0.01 0.69
"70081" 0.27 0.03 0 0.7
"70082" 0.27 0.02 0.71 0
"70083" 0.27 0.02 0.7 0.01
"70084" 0.27 0.02 0.69 0.02
"70085" 0.27 0.02 0.68 0.03
"70086" 0.27 0.02 0.67 0.04
"70087" 0.27 0.02 0.66 0.05
"70088" 0.27 0.02 0.65 0.06
"70089" 0.27 0.02 0.64 0.07
"70090" 0.27 0.02 0.63 0.08
"70091" 0.27 0.02 0.62 0.09
"70092" 0.27 0.02 0.61 0.1
"70093" 0.27 0.02 0.6 0.11
"70094" 0.27 0.02 0.59 0.12
"70095" 0.27 0.02 0.58 0.13
"70096" 0.27 0.02 0.57 0.14
"70097" 0.27 0.02 0.56 0.15
"70098" 0.27 0.02 0.55 0.16
"70099" 0.27 0.02 0.54 0.17
"70100" 0.27 0.02 0.53 0.18
"70101" 0.27 0.02 0.52 0.19
"70102" 0.27 0.02 0.51 0.2
"70103" 0.27 0.02 0.5 0.21
"70104" 0.27 0.02 0.49 0.22
"70105" 0.27 0.02 0.48 0.23
"70106" 0.27 0.02 0.47 0.24
"70107" 0.27 0.02 0.46 0.25
"70108" 0.27 0.02 0.45 0.26
"70109" 0.27 0.02 0.44 0.27
"70110" 0.27 0.02 0.43 0.28
"70111" 0.27 0.02 0.42 0.29
"70112" 0.27 0.02 0.41 0.3
"70113" 0.27 0.02 0.4 0.31
"70114" 0.27 0.02 0.39 0.32
"70115" 0.27 0.02 0.38 0.33
"70116" 0.27 0.02 0.37 0.34
"70117" 0.27 0.02 0.36 0.35
"70118" 0.27 0.02 0.35 0.36
"70119" 0.27 0.02 0.34 0.37
"70120" 0.27 0.02 0.33 0.38
"70121" 0.27 0.02 0.32 0.39
"70122" 0.27 0.02 0.31 0.4
"70123" 0.27 0.02 0.3 0.41
"70124" 0.27 0.02 0.29 0.42
"70125" 0.27 0.02 0.28 0.43
"70126" 0.27 0.02 0.27 0.44
"70127" 0.27 0.02 0.26 0.45
"70128" 0.27 0.02 0.25 0.46
"70129" 0.27 0.02 0.24 0.47
"70130" 0.27 0.02 0.23 0.48
"70131" 0.27 0.02 0.22 0.49
"70132" 0.27 0.02 0.21 0.5
"70133" 0.27 0.02 0.2 0.51
"70134" 0.27 0.02 0.19 0.52
"70135" 0.27 0.02 0.18 0.53
"70136" 0.27 0.02 0.17 0.54
"70137" 0.27 0.02 0.16 0.55
"70138" 0.27 0.02 0.15 0.56
"70139" 0.27 0.02 0.14 0.57
"70140" 0.27 0.02 0.13 0.58
"70141" 0.27 0.02 0.12 0.59
"70142" 0.27 0.02 0.11 0.6
"70143" 0.27 0.02 0.1 0.61
"70144" 0.27 0.02 0.09 0.62
"70145" 0.27 0.02 0.08 0.63
"70146" 0.27 0.02 0.07 0.64
"70147" 0.27 0.02 0.06 0.65
"70148" 0.27 0.02 0.05 0.66
"70149" 0.27 0.02 0.04 0.67
"70150" 0.27 0.02 0.03 0.68
"70151" 0.27 0.02 0.02 0.69
"70152" 0.27 0.02 0.01 0.7
"70153" 0.27 0.02 0 0.71
"70154" 0.27 0.01 0.72 0
"70155" 0.27 0.01 0.71 0.01
"70156" 0.27 0.01 0.7 0.02
"70157" 0.27 0.01 0.69 0.03
"70158" 0.27 0.01 0.68 0.04
"70159" 0.27 0.01 0.67 0.05
"70160" 0.27 0.01 0.66 0.06
"70161" 0.27 0.01 0.65 0.07
"70162" 0.27 0.01 0.64 0.08
"70163" 0.27 0.01 0.63 0.09
"70164" 0.27 0.01 0.62 0.1
"70165" 0.27 0.01 0.61 0.11
"70166" 0.27 0.01 0.6 0.12
"70167" 0.27 0.01 0.59 0.13
"70168" 0.27 0.01 0.58 0.14
"70169" 0.27 0.01 0.57 0.15
"70170" 0.27 0.01 0.56 0.16
"70171" 0.27 0.01 0.55 0.17
"70172" 0.27 0.01 0.54 0.18
"70173" 0.27 0.01 0.53 0.19
"70174" 0.27 0.01 0.52 0.2
"70175" 0.27 0.01 0.51 0.21
"70176" 0.27 0.01 0.5 0.22
"70177" 0.27 0.01 0.49 0.23
"70178" 0.27 0.01 0.48 0.24
"70179" 0.27 0.01 0.47 0.25
"70180" 0.27 0.01 0.46 0.26
"70181" 0.27 0.01 0.45 0.27
"70182" 0.27 0.01 0.44 0.28
"70183" 0.27 0.01 0.43 0.29
"70184" 0.27 0.01 0.42 0.3
"70185" 0.27 0.01 0.41 0.31
"70186" 0.27 0.01 0.4 0.32
"70187" 0.27 0.01 0.39 0.33
"70188" 0.27 0.01 0.38 0.34
"70189" 0.27 0.01 0.37 0.35
"70190" 0.27 0.01 0.36 0.36
"70191" 0.27 0.01 0.35 0.37
"70192" 0.27 0.01 0.34 0.38
"70193" 0.27 0.01 0.33 0.39
"70194" 0.27 0.01 0.32 0.4
"70195" 0.27 0.01 0.31 0.41
"70196" 0.27 0.01 0.3 0.42
"70197" 0.27 0.01 0.29 0.43
"70198" 0.27 0.01 0.28 0.44
"70199" 0.27 0.01 0.27 0.45
"70200" 0.27 0.01 0.26 0.46
"70201" 0.27 0.01 0.25 0.47
"70202" 0.27 0.01 0.24 0.48
"70203" 0.27 0.01 0.23 0.49
"70204" 0.27 0.01 0.22 0.5
"70205" 0.27 0.01 0.21 0.51
"70206" 0.27 0.01 0.2 0.52
"70207" 0.27 0.01 0.19 0.53
"70208" 0.27 0.01 0.18 0.54
"70209" 0.27 0.01 0.17 0.55
"70210" 0.27 0.01 0.16 0.56
"70211" 0.27 0.01 0.15 0.57
"70212" 0.27 0.01 0.14 0.58
"70213" 0.27 0.01 0.13 0.59
"70214" 0.27 0.01 0.12 0.6
"70215" 0.27 0.01 0.11 0.61
"70216" 0.27 0.01 0.1 0.62
"70217" 0.27 0.01 0.09 0.63
"70218" 0.27 0.01 0.08 0.64
"70219" 0.27 0.01 0.07 0.65
"70220" 0.27 0.01 0.06 0.66
"70221" 0.27 0.01 0.05 0.67
"70222" 0.27 0.01 0.04 0.68
"70223" 0.27 0.01 0.03 0.69
"70224" 0.27 0.01 0.02 0.7
"70225" 0.27 0.01 0.01 0.71
"70226" 0.27 0.01 0 0.72
"70227" 0.27 0 0.73 0
"70228" 0.27 0 0.72 0.01
"70229" 0.27 0 0.71 0.02
"70230" 0.27 0 0.7 0.03
"70231" 0.27 0 0.69 0.04
"70232" 0.27 0 0.68 0.05
"70233" 0.27 0 0.67 0.06
"70234" 0.27 0 0.66 0.07
"70235" 0.27 0 0.65 0.08
"70236" 0.27 0 0.64 0.09
"70237" 0.27 0 0.63 0.1
"70238" 0.27 0 0.62 0.11
"70239" 0.27 0 0.61 0.12
"70240" 0.27 0 0.6 0.13
"70241" 0.27 0 0.59 0.14
"70242" 0.27 0 0.58 0.15
"70243" 0.27 0 0.57 0.16
"70244" 0.27 0 0.56 0.17
"70245" 0.27 0 0.55 0.18
"70246" 0.27 0 0.54 0.19
"70247" 0.27 0 0.53 0.2
"70248" 0.27 0 0.52 0.21
"70249" 0.27 0 0.51 0.22
"70250" 0.27 0 0.5 0.23
"70251" 0.27 0 0.49 0.24
"70252" 0.27 0 0.48 0.25
"70253" 0.27 0 0.47 0.26
"70254" 0.27 0 0.46 0.27
"70255" 0.27 0 0.45 0.28
"70256" 0.27 0 0.44 0.29
"70257" 0.27 0 0.43 0.3
"70258" 0.27 0 0.42 0.31
"70259" 0.27 0 0.41 0.32
"70260" 0.27 0 0.4 0.33
"70261" 0.27 0 0.39 0.34
"70262" 0.27 0 0.38 0.35
"70263" 0.27 0 0.37 0.36
"70264" 0.27 0 0.36 0.37
"70265" 0.27 0 0.35 0.38
"70266" 0.27 0 0.34 0.39
"70267" 0.27 0 0.33 0.4
"70268" 0.27 0 0.32 0.41
"70269" 0.27 0 0.31 0.42
"70270" 0.27 0 0.3 0.43
"70271" 0.27 0 0.29 0.44
"70272" 0.27 0 0.28 0.45
"70273" 0.27 0 0.27 0.46
"70274" 0.27 0 0.26 0.47
"70275" 0.27 0 0.25 0.48
"70276" 0.27 0 0.24 0.49
"70277" 0.27 0 0.23 0.5
"70278" 0.27 0 0.22 0.51
"70279" 0.27 0 0.21 0.52
"70280" 0.27 0 0.2 0.53
"70281" 0.27 0 0.19 0.54
"70282" 0.27 0 0.18 0.55
"70283" 0.27 0 0.17 0.56
"70284" 0.27 0 0.16 0.57
"70285" 0.27 0 0.15 0.58
"70286" 0.27 0 0.14 0.59
"70287" 0.27 0 0.13 0.6
"70288" 0.27 0 0.12 0.61
"70289" 0.27 0 0.11 0.62
"70290" 0.27 0 0.1 0.63
"70291" 0.27 0 0.09 0.64
"70292" 0.27 0 0.08 0.65
"70293" 0.27 0 0.07 0.66
"70294" 0.27 0 0.06 0.67
"70295" 0.27 0 0.05 0.68
"70296" 0.27 0 0.04 0.69
"70297" 0.27 0 0.03 0.7
"70298" 0.27 0 0.02 0.71
"70299" 0.27 0 0.01 0.72
"70300" 0.27 0 0 0.73
"70301" 0.26 0.74 0 0
"70302" 0.26 0.73 0.01 0
"70303" 0.26 0.73 0 0.01
"70304" 0.26 0.72 0.02 0
"70305" 0.26 0.72 0.01 0.01
"70306" 0.26 0.72 0 0.02
"70307" 0.26 0.71 0.03 0
"70308" 0.26 0.71 0.02 0.01
"70309" 0.26 0.71 0.01 0.02
"70310" 0.26 0.71 0 0.03
"70311" 0.26 0.7 0.04 0
"70312" 0.26 0.7 0.03 0.01
"70313" 0.26 0.7 0.02 0.02
"70314" 0.26 0.7 0.01 0.03
"70315" 0.26 0.7 0 0.04
"70316" 0.26 0.69 0.05 0
"70317" 0.26 0.69 0.04 0.01
"70318" 0.26 0.69 0.03 0.02
"70319" 0.26 0.69 0.02 0.03
"70320" 0.26 0.69 0.01 0.04
"70321" 0.26 0.69 0 0.05
"70322" 0.26 0.68 0.06 0
"70323" 0.26 0.68 0.05 0.01
"70324" 0.26 0.68 0.04 0.02
"70325" 0.26 0.68 0.03 0.03
"70326" 0.26 0.68 0.02 0.04
"70327" 0.26 0.68 0.01 0.05
"70328" 0.26 0.68 0 0.06
"70329" 0.26 0.67 0.07 0
"70330" 0.26 0.67 0.06 0.01
"70331" 0.26 0.67 0.05 0.02
"70332" 0.26 0.67 0.04 0.03
"70333" 0.26 0.67 0.03 0.04
"70334" 0.26 0.67 0.02 0.05
"70335" 0.26 0.67 0.01 0.06
"70336" 0.26 0.67 0 0.07
"70337" 0.26 0.66 0.08 0
"70338" 0.26 0.66 0.07 0.01
"70339" 0.26 0.66 0.06 0.02
"70340" 0.26 0.66 0.05 0.03
"70341" 0.26 0.66 0.04 0.04
"70342" 0.26 0.66 0.03 0.05
"70343" 0.26 0.66 0.02 0.06
"70344" 0.26 0.66 0.01 0.07
"70345" 0.26 0.66 0 0.08
"70346" 0.26 0.65 0.09 0
"70347" 0.26 0.65 0.08 0.01
"70348" 0.26 0.65 0.07 0.02
"70349" 0.26 0.65 0.06 0.03
"70350" 0.26 0.65 0.05 0.04
"70351" 0.26 0.65 0.04 0.05
"70352" 0.26 0.65 0.03 0.06
"70353" 0.26 0.65 0.02 0.07
"70354" 0.26 0.65 0.01 0.08
"70355" 0.26 0.65 0 0.09
"70356" 0.26 0.64 0.1 0
"70357" 0.26 0.64 0.09 0.01
"70358" 0.26 0.64 0.08 0.02
"70359" 0.26 0.64 0.07 0.03
"70360" 0.26 0.64 0.06 0.04
"70361" 0.26 0.64 0.05 0.05
"70362" 0.26 0.64 0.04 0.06
"70363" 0.26 0.64 0.03 0.07
"70364" 0.26 0.64 0.02 0.08
"70365" 0.26 0.64 0.01 0.09
"70366" 0.26 0.64 0 0.1
"70367" 0.26 0.63 0.11 0
"70368" 0.26 0.63 0.1 0.01
"70369" 0.26 0.63 0.09 0.02
"70370" 0.26 0.63 0.08 0.03
"70371" 0.26 0.63 0.07 0.04
"70372" 0.26 0.63 0.06 0.05
"70373" 0.26 0.63 0.05 0.06
"70374" 0.26 0.63 0.04 0.07
"70375" 0.26 0.63 0.03 0.08
"70376" 0.26 0.63 0.02 0.09
"70377" 0.26 0.63 0.01 0.1
"70378" 0.26 0.63 0 0.11
"70379" 0.26 0.62 0.12 0
"70380" 0.26 0.62 0.11 0.01
"70381" 0.26 0.62 0.1 0.02
"70382" 0.26 0.62 0.09 0.03
"70383" 0.26 0.62 0.08 0.04
"70384" 0.26 0.62 0.07 0.05
"70385" 0.26 0.62 0.06 0.06
"70386" 0.26 0.62 0.05 0.07
"70387" 0.26 0.62 0.04 0.08
"70388" 0.26 0.62 0.03 0.09
"70389" 0.26 0.62 0.02 0.1
"70390" 0.26 0.62 0.01 0.11
"70391" 0.26 0.62 0 0.12
"70392" 0.26 0.61 0.13 0
"70393" 0.26 0.61 0.12 0.01
"70394" 0.26 0.61 0.11 0.02
"70395" 0.26 0.61 0.1 0.03
"70396" 0.26 0.61 0.09 0.04
"70397" 0.26 0.61 0.08 0.05
"70398" 0.26 0.61 0.07 0.06
"70399" 0.26 0.61 0.06 0.07
"70400" 0.26 0.61 0.05 0.08
"70401" 0.26 0.61 0.04 0.09
"70402" 0.26 0.61 0.03 0.1
"70403" 0.26 0.61 0.02 0.11
"70404" 0.26 0.61 0.01 0.12
"70405" 0.26 0.61 0 0.13
"70406" 0.26 0.6 0.14 0
"70407" 0.26 0.6 0.13 0.01
"70408" 0.26 0.6 0.12 0.02
"70409" 0.26 0.6 0.11 0.03
"70410" 0.26 0.6 0.1 0.04
"70411" 0.26 0.6 0.09 0.05
"70412" 0.26 0.6 0.08 0.06
"70413" 0.26 0.6 0.07 0.07
"70414" 0.26 0.6 0.06 0.08
"70415" 0.26 0.6 0.05 0.09
"70416" 0.26 0.6 0.04 0.1
"70417" 0.26 0.6 0.03 0.11
"70418" 0.26 0.6 0.02 0.12
"70419" 0.26 0.6 0.01 0.13
"70420" 0.26 0.6 0 0.14
"70421" 0.26 0.59 0.15 0
"70422" 0.26 0.59 0.14 0.01
"70423" 0.26 0.59 0.13 0.02
"70424" 0.26 0.59 0.12 0.03
"70425" 0.26 0.59 0.11 0.04
"70426" 0.26 0.59 0.1 0.05
"70427" 0.26 0.59 0.09 0.06
"70428" 0.26 0.59 0.08 0.07
"70429" 0.26 0.59 0.07 0.08
"70430" 0.26 0.59 0.06 0.09
"70431" 0.26 0.59 0.05 0.1
"70432" 0.26 0.59 0.04 0.11
"70433" 0.26 0.59 0.03 0.12
"70434" 0.26 0.59 0.02 0.13
"70435" 0.26 0.59 0.01 0.14
"70436" 0.26 0.59 0 0.15
"70437" 0.26 0.58 0.16 0
"70438" 0.26 0.58 0.15 0.01
"70439" 0.26 0.58 0.14 0.02
"70440" 0.26 0.58 0.13 0.03
"70441" 0.26 0.58 0.12 0.04
"70442" 0.26 0.58 0.11 0.05
"70443" 0.26 0.58 0.1 0.06
"70444" 0.26 0.58 0.09 0.07
"70445" 0.26 0.58 0.08 0.08
"70446" 0.26 0.58 0.07 0.09
"70447" 0.26 0.58 0.06 0.1
"70448" 0.26 0.58 0.05 0.11
"70449" 0.26 0.58 0.04 0.12
"70450" 0.26 0.58 0.03 0.13
"70451" 0.26 0.58 0.02 0.14
"70452" 0.26 0.58 0.01 0.15
"70453" 0.26 0.58 0 0.16
"70454" 0.26 0.57 0.17 0
"70455" 0.26 0.57 0.16 0.01
"70456" 0.26 0.57 0.15 0.02
"70457" 0.26 0.57 0.14 0.03
"70458" 0.26 0.57 0.13 0.04
"70459" 0.26 0.57 0.12 0.05
"70460" 0.26 0.57 0.11 0.06
"70461" 0.26 0.57 0.1 0.07
"70462" 0.26 0.57 0.09 0.08
"70463" 0.26 0.57 0.08 0.09
"70464" 0.26 0.57 0.07 0.1
"70465" 0.26 0.57 0.06 0.11
"70466" 0.26 0.57 0.05 0.12
"70467" 0.26 0.57 0.04 0.13
"70468" 0.26 0.57 0.03 0.14
"70469" 0.26 0.57 0.02 0.15
"70470" 0.26 0.57 0.01 0.16
"70471" 0.26 0.57 0 0.17
"70472" 0.26 0.56 0.18 0
"70473" 0.26 0.56 0.17 0.01
"70474" 0.26 0.56 0.16 0.02
"70475" 0.26 0.56 0.15 0.03
"70476" 0.26 0.56 0.14 0.04
"70477" 0.26 0.56 0.13 0.05
"70478" 0.26 0.56 0.12 0.06
"70479" 0.26 0.56 0.11 0.07
"70480" 0.26 0.56 0.1 0.08
"70481" 0.26 0.56 0.09 0.09
"70482" 0.26 0.56 0.08 0.1
"70483" 0.26 0.56 0.07 0.11
"70484" 0.26 0.56 0.06 0.12
"70485" 0.26 0.56 0.05 0.13
"70486" 0.26 0.56 0.04 0.14
"70487" 0.26 0.56 0.03 0.15
"70488" 0.26 0.56 0.02 0.16
"70489" 0.26 0.56 0.01 0.17
"70490" 0.26 0.56 0 0.18
"70491" 0.26 0.55 0.19 0
"70492" 0.26 0.55 0.18 0.01
"70493" 0.26 0.55 0.17 0.02
"70494" 0.26 0.55 0.16 0.03
"70495" 0.26 0.55 0.15 0.04
"70496" 0.26 0.55 0.14 0.05
"70497" 0.26 0.55 0.13 0.06
"70498" 0.26 0.55 0.12 0.07
"70499" 0.26 0.55 0.11 0.08
"70500" 0.26 0.55 0.1 0.09
"70501" 0.26 0.55 0.09 0.1
"70502" 0.26 0.55 0.08 0.11
"70503" 0.26 0.55 0.07 0.12
"70504" 0.26 0.55 0.06 0.13
"70505" 0.26 0.55 0.05 0.14
"70506" 0.26 0.55 0.04 0.15
"70507" 0.26 0.55 0.03 0.16
"70508" 0.26 0.55 0.02 0.17
"70509" 0.26 0.55 0.01 0.18
"70510" 0.26 0.55 0 0.19
"70511" 0.26 0.54 0.2 0
"70512" 0.26 0.54 0.19 0.01
"70513" 0.26 0.54 0.18 0.02
"70514" 0.26 0.54 0.17 0.03
"70515" 0.26 0.54 0.16 0.04
"70516" 0.26 0.54 0.15 0.05
"70517" 0.26 0.54 0.14 0.06
"70518" 0.26 0.54 0.13 0.07
"70519" 0.26 0.54 0.12 0.08
"70520" 0.26 0.54 0.11 0.09
"70521" 0.26 0.54 0.1 0.1
"70522" 0.26 0.54 0.09 0.11
"70523" 0.26 0.54 0.08 0.12
"70524" 0.26 0.54 0.07 0.13
"70525" 0.26 0.54 0.06 0.14
"70526" 0.26 0.54 0.05 0.15
"70527" 0.26 0.54 0.04 0.16
"70528" 0.26 0.54 0.03 0.17
"70529" 0.26 0.54 0.02 0.18
"70530" 0.26 0.54 0.01 0.19
"70531" 0.26 0.54 0 0.2
"70532" 0.26 0.53 0.21 0
"70533" 0.26 0.53 0.2 0.01
"70534" 0.26 0.53 0.19 0.02
"70535" 0.26 0.53 0.18 0.03
"70536" 0.26 0.53 0.17 0.04
"70537" 0.26 0.53 0.16 0.05
"70538" 0.26 0.53 0.15 0.06
"70539" 0.26 0.53 0.14 0.07
"70540" 0.26 0.53 0.13 0.08
"70541" 0.26 0.53 0.12 0.09
"70542" 0.26 0.53 0.11 0.1
"70543" 0.26 0.53 0.1 0.11
"70544" 0.26 0.53 0.09 0.12
"70545" 0.26 0.53 0.08 0.13
"70546" 0.26 0.53 0.07 0.14
"70547" 0.26 0.53 0.06 0.15
"70548" 0.26 0.53 0.05 0.16
"70549" 0.26 0.53 0.04 0.17
"70550" 0.26 0.53 0.03 0.18
"70551" 0.26 0.53 0.02 0.19
"70552" 0.26 0.53 0.01 0.2
"70553" 0.26 0.53 0 0.21
"70554" 0.26 0.52 0.22 0
"70555" 0.26 0.52 0.21 0.01
"70556" 0.26 0.52 0.2 0.02
"70557" 0.26 0.52 0.19 0.03
"70558" 0.26 0.52 0.18 0.04
"70559" 0.26 0.52 0.17 0.05
"70560" 0.26 0.52 0.16 0.06
"70561" 0.26 0.52 0.15 0.07
"70562" 0.26 0.52 0.14 0.08
"70563" 0.26 0.52 0.13 0.09
"70564" 0.26 0.52 0.12 0.1
"70565" 0.26 0.52 0.11 0.11
"70566" 0.26 0.52 0.1 0.12
"70567" 0.26 0.52 0.09 0.13
"70568" 0.26 0.52 0.08 0.14
"70569" 0.26 0.52 0.07 0.15
"70570" 0.26 0.52 0.06 0.16
"70571" 0.26 0.52 0.05 0.17
"70572" 0.26 0.52 0.04 0.18
"70573" 0.26 0.52 0.03 0.19
"70574" 0.26 0.52 0.02 0.2
"70575" 0.26 0.52 0.01 0.21
"70576" 0.26 0.52 0 0.22
