"W1"	"W2"	"W3"
"16524"	0.81	-0.29	0.48
"16525"	0.81	-0.28	0.47
"16526"	0.81	-0.27	0.46
"16527"	0.81	-0.26	0.45
"16528"	0.81	-0.25	0.44
"16529"	0.81	-0.24	0.43
"16530"	0.81	-0.23	0.42
"16531"	0.81	-0.22	0.41
"16532"	0.81	-0.21	0.4
"16533"	0.81	-0.2	0.39
"16534"	0.81	-0.19	0.38
"16535"	0.81	-0.18	0.37
"16536"	0.81	-0.17	0.36
"16537"	0.81	-0.16	0.35
"16538"	0.81	-0.15	0.34
"16539"	0.81	-0.14	0.33
"16540"	0.81	-0.13	0.32
"16541"	0.81	-0.12	0.31
"16542"	0.81	-0.11	0.3
"16543"	0.81	-0.1	0.29
"16544"	0.81	-0.09	0.28
"16545"	0.81	-0.08	0.27
"16546"	0.81	-0.07	0.26
"16547"	0.81	-0.06	0.25
"16548"	0.81	-0.05	0.24
"16549"	0.81	-0.04	0.23
"16550"	0.81	-0.03	0.22
"16551"	0.81	-0.02	0.21
"16552"	0.81	-0.01	0.2
"16553"	0.81	0	0.19
"16554"	0.81	0.01	0.18
"16555"	0.81	0.02	0.17
"16556"	0.81	0.03	0.16
"16557"	0.81	0.04	0.15
"16558"	0.81	0.05	0.14
"16559"	0.81	0.06	0.13
"16560"	0.81	0.07	0.12
"16561"	0.81	0.08	0.11
"16562"	0.81	0.09	0.1
"16563"	0.81	0.1	0.09
"16564"	0.81	0.11	0.08
"16565"	0.81	0.12	0.07
"16566"	0.81	0.13	0.06
"16567"	0.81	0.14	0.05
"16568"	0.81	0.15	0.04
"16569"	0.81	0.16	0.03
"16570"	0.81	0.17	0.02
"16571"	0.81	0.18	0.01
"16572"	0.81	0.19	0
"16573"	0.81	0.2	-0.01
"16574"	0.81	0.21	-0.02
"16575"	0.81	0.22	-0.03
"16576"	0.81	0.23	-0.04
"16577"	0.81	0.24	-0.05
"16578"	0.81	0.25	-0.06
"16579"	0.81	0.26	-0.07
"16580"	0.81	0.27	-0.08
"16581"	0.81	0.28	-0.09
"16582"	0.81	0.29	-0.1
"16583"	0.81	0.3	-0.11
"16584"	0.81	0.31	-0.12
"16585"	0.81	0.32	-0.13
"16586"	0.81	0.33	-0.14
"16587"	0.81	0.34	-0.15
"16588"	0.81	0.35	-0.16
"16589"	0.81	0.36	-0.17
"16590"	0.81	0.37	-0.18
"16591"	0.81	0.38	-0.19
"16592"	0.81	0.39	-0.2
"16593"	0.81	0.4	-0.21
"16594"	0.81	0.41	-0.22
"16595"	0.81	0.42	-0.23
"16596"	0.81	0.43	-0.24
"16597"	0.81	0.44	-0.25
"16598"	0.81	0.45	-0.26
"16599"	0.81	0.46	-0.27
"16600"	0.81	0.47	-0.28
"16601"	0.81	0.48	-0.29
"16602"	0.81	0.49	-0.3
"16603"	0.81	0.5	-0.31
"16604"	0.81	0.51	-0.32
"16605"	0.81	0.52	-0.33
"16606"	0.81	0.53	-0.34
"16607"	0.81	0.54	-0.35
"16608"	0.81	0.55	-0.36
"16609"	0.81	0.56	-0.37
"16610"	0.81	0.57	-0.38
"16611"	0.81	0.58	-0.39
"16612"	0.81	0.59	-0.4
"16613"	0.81	0.6	-0.41
"16614"	0.81	0.61	-0.42
"16615"	0.81	0.62	-0.43
"16616"	0.81	0.63	-0.44
"16617"	0.81	0.64	-0.45
"16618"	0.81	0.65	-0.46
"16619"	0.81	0.66	-0.47
"16620"	0.81	0.67	-0.48
"16621"	0.81	0.68	-0.49
"16622"	0.81	0.69	-0.5
"16623"	0.81	0.7	-0.51
"16624"	0.81	0.71	-0.52
"16625"	0.81	0.72	-0.53
"16626"	0.81	0.73	-0.54
"16627"	0.81	0.74	-0.55
"16628"	0.81	0.75	-0.56
"16629"	0.81	0.76	-0.57
"16630"	0.81	0.77	-0.58
"16631"	0.81	0.78	-0.59
"16632"	0.81	0.79	-0.6
"16633"	0.81	0.8	-0.61
"16634"	0.81	0.81	-0.62
"16635"	0.81	0.82	-0.63
"16636"	0.81	0.83	-0.64
"16637"	0.81	0.84	-0.65
"16638"	0.81	0.85	-0.66
"16639"	0.81	0.86	-0.67
"16640"	0.81	0.87	-0.68
"16641"	0.81	0.88	-0.69
"16642"	0.81	0.89	-0.7
"16643"	0.81	0.9	-0.71
"16644"	0.81	0.91	-0.72
"16645"	0.81	0.92	-0.73
"16646"	0.81	0.93	-0.74
"16647"	0.81	0.94	-0.75
"16648"	0.81	0.95	-0.76
"16649"	0.81	0.96	-0.77
"16650"	0.81	0.97	-0.78
"16651"	0.81	0.98	-0.79
"16652"	0.81	0.99	-0.8
"16653"	0.81	1	-0.81
"16654"	0.82	-0.82	1
"16655"	0.82	-0.81	0.99
"16656"	0.82	-0.8	0.98
"16657"	0.82	-0.79	0.97
"16658"	0.82	-0.78	0.96
"16659"	0.82	-0.77	0.95
"16660"	0.82	-0.76	0.94
"16661"	0.82	-0.75	0.93
"16662"	0.82	-0.74	0.92
"16663"	0.82	-0.73	0.91
"16664"	0.82	-0.72	0.9
"16665"	0.82	-0.71	0.89
"16666"	0.82	-0.7	0.88
"16667"	0.82	-0.69	0.87
"16668"	0.82	-0.68	0.86
"16669"	0.82	-0.67	0.85
"16670"	0.82	-0.66	0.84
"16671"	0.82	-0.65	0.83
"16672"	0.82	-0.64	0.82
"16673"	0.82	-0.63	0.81
"16674"	0.82	-0.62	0.8
"16675"	0.82	-0.61	0.79
"16676"	0.82	-0.6	0.78
"16677"	0.82	-0.59	0.77
"16678"	0.82	-0.58	0.76
"16679"	0.82	-0.57	0.75
"16680"	0.82	-0.56	0.74
"16681"	0.82	-0.55	0.73
"16682"	0.82	-0.54	0.72
"16683"	0.82	-0.53	0.71
"16684"	0.82	-0.52	0.7
"16685"	0.82	-0.51	0.69
"16686"	0.82	-0.5	0.68
"16687"	0.82	-0.49	0.67
"16688"	0.82	-0.48	0.66
"16689"	0.82	-0.47	0.65
"16690"	0.82	-0.46	0.64
"16691"	0.82	-0.45	0.63
"16692"	0.82	-0.44	0.62
"16693"	0.82	-0.43	0.61
"16694"	0.82	-0.42	0.6
"16695"	0.82	-0.41	0.59
"16696"	0.82	-0.4	0.58
"16697"	0.82	-0.39	0.57
"16698"	0.82	-0.38	0.56
"16699"	0.82	-0.37	0.55
"16700"	0.82	-0.36	0.54
"16701"	0.82	-0.35	0.53
"16702"	0.82	-0.34	0.52
"16703"	0.82	-0.33	0.51
"16704"	0.82	-0.32	0.5
"16705"	0.82	-0.31	0.49
"16706"	0.82	-0.3	0.48
"16707"	0.82	-0.29	0.47
"16708"	0.82	-0.28	0.46
"16709"	0.82	-0.27	0.45
"16710"	0.82	-0.26	0.44
"16711"	0.82	-0.25	0.43
"16712"	0.82	-0.24	0.42
"16713"	0.82	-0.23	0.41
"16714"	0.82	-0.22	0.4
"16715"	0.82	-0.21	0.39
"16716"	0.82	-0.2	0.38
"16717"	0.82	-0.19	0.37
"16718"	0.82	-0.18	0.36
"16719"	0.82	-0.17	0.35
"16720"	0.82	-0.16	0.34
"16721"	0.82	-0.15	0.33
"16722"	0.82	-0.14	0.32
"16723"	0.82	-0.13	0.31
"16724"	0.82	-0.12	0.3
"16725"	0.82	-0.11	0.29
"16726"	0.82	-0.1	0.28
"16727"	0.82	-0.09	0.27
"16728"	0.82	-0.08	0.26
"16729"	0.82	-0.07	0.25
"16730"	0.82	-0.06	0.24
"16731"	0.82	-0.05	0.23
"16732"	0.82	-0.04	0.22
"16733"	0.82	-0.03	0.21
"16734"	0.82	-0.02	0.2
"16735"	0.82	-0.01	0.19
"16736"	0.82	0	0.18
"16737"	0.82	0.01	0.17
"16738"	0.82	0.02	0.16
"16739"	0.82	0.03	0.15
"16740"	0.82	0.04	0.14
"16741"	0.82	0.05	0.13
"16742"	0.82	0.06	0.12
"16743"	0.82	0.07	0.11
"16744"	0.82	0.08	0.1
"16745"	0.82	0.09	0.09
"16746"	0.82	0.1	0.08
"16747"	0.82	0.11	0.07
"16748"	0.82	0.12	0.06
"16749"	0.82	0.13	0.05
"16750"	0.82	0.14	0.04
"16751"	0.82	0.15	0.03
"16752"	0.82	0.16	0.02
"16753"	0.82	0.17	0.01
"16754"	0.82	0.18	0
"16755"	0.82	0.19	-0.01
"16756"	0.82	0.2	-0.02
"16757"	0.82	0.21	-0.03
"16758"	0.82	0.22	-0.04
"16759"	0.82	0.23	-0.05
"16760"	0.82	0.24	-0.06
"16761"	0.82	0.25	-0.07
"16762"	0.82	0.26	-0.08
"16763"	0.82	0.27	-0.09
"16764"	0.82	0.28	-0.1
"16765"	0.82	0.29	-0.11
"16766"	0.82	0.3	-0.12
"16767"	0.82	0.31	-0.13
"16768"	0.82	0.32	-0.14
"16769"	0.82	0.33	-0.15
"16770"	0.82	0.34	-0.16
"16771"	0.82	0.35	-0.17
"16772"	0.82	0.36	-0.18
"16773"	0.82	0.37	-0.19
"16774"	0.82	0.38	-0.2
"16775"	0.82	0.39	-0.21
"16776"	0.82	0.4	-0.22
"16777"	0.82	0.41	-0.23
"16778"	0.82	0.42	-0.24
"16779"	0.82	0.43	-0.25
"16780"	0.82	0.44	-0.26
"16781"	0.82	0.45	-0.27
"16782"	0.82	0.46	-0.28
"16783"	0.82	0.47	-0.29
"16784"	0.82	0.48	-0.3
"16785"	0.82	0.49	-0.31
"16786"	0.82	0.5	-0.32
"16787"	0.82	0.51	-0.33
"16788"	0.82	0.52	-0.34
"16789"	0.82	0.53	-0.35
"16790"	0.82	0.54	-0.36
"16791"	0.82	0.55	-0.37
"16792"	0.82	0.56	-0.38
"16793"	0.82	0.57	-0.39
"16794"	0.82	0.58	-0.4
"16795"	0.82	0.59	-0.41
"16796"	0.82	0.6	-0.42
"16797"	0.82	0.61	-0.43
"16798"	0.82	0.62	-0.44
"16799"	0.82	0.63	-0.45
"16800"	0.82	0.64	-0.46
"16801"	0.82	0.65	-0.47
"16802"	0.82	0.66	-0.48
"16803"	0.82	0.67	-0.49
"16804"	0.82	0.68	-0.5
"16805"	0.82	0.69	-0.51
"16806"	0.82	0.7	-0.52
"16807"	0.82	0.71	-0.53
"16808"	0.82	0.72	-0.54
"16809"	0.82	0.73	-0.55
"16810"	0.82	0.74	-0.56
"16811"	0.82	0.75	-0.57
"16812"	0.82	0.76	-0.58
"16813"	0.82	0.77	-0.59
"16814"	0.82	0.78	-0.6
"16815"	0.82	0.79	-0.61
"16816"	0.82	0.8	-0.62
"16817"	0.82	0.81	-0.63
"16818"	0.82	0.82	-0.64
"16819"	0.82	0.83	-0.65
"16820"	0.82	0.84	-0.66
"16821"	0.82	0.85	-0.67
"16822"	0.82	0.86	-0.68
"16823"	0.82	0.87	-0.69
"16824"	0.82	0.88	-0.7
"16825"	0.82	0.89	-0.71
"16826"	0.82	0.9	-0.72
"16827"	0.82	0.91	-0.73
"16828"	0.82	0.92	-0.74
"16829"	0.82	0.93	-0.75
"16830"	0.82	0.94	-0.76
"16831"	0.82	0.95	-0.77
"16832"	0.82	0.96	-0.78
"16833"	0.82	0.97	-0.79
"16834"	0.82	0.98	-0.8
"16835"	0.82	0.99	-0.81
"16836"	0.82	1	-0.82
"16837"	0.83	-0.83	1
"16838"	0.83	-0.82	0.99
"16839"	0.83	-0.81	0.98
"16840"	0.83	-0.8	0.97
"16841"	0.83	-0.79	0.96
"16842"	0.83	-0.78	0.95
"16843"	0.83	-0.77	0.94
"16844"	0.83	-0.76	0.93
"16845"	0.83	-0.75	0.92
"16846"	0.83	-0.74	0.91
"16847"	0.83	-0.73	0.9
"16848"	0.83	-0.72	0.89
"16849"	0.83	-0.71	0.88
"16850"	0.83	-0.7	0.87
"16851"	0.83	-0.69	0.86
"16852"	0.83	-0.68	0.85
"16853"	0.83	-0.67	0.84
"16854"	0.83	-0.66	0.83
"16855"	0.83	-0.65	0.82
"16856"	0.83	-0.64	0.81
"16857"	0.83	-0.63	0.8
"16858"	0.83	-0.62	0.79
"16859"	0.83	-0.61	0.78
"16860"	0.83	-0.6	0.77
"16861"	0.83	-0.59	0.76
"16862"	0.83	-0.58	0.75
"16863"	0.83	-0.57	0.74
"16864"	0.83	-0.56	0.73
"16865"	0.83	-0.55	0.72
"16866"	0.83	-0.54	0.71
"16867"	0.83	-0.53	0.7
"16868"	0.83	-0.52	0.69
"16869"	0.83	-0.51	0.68
"16870"	0.83	-0.5	0.67
"16871"	0.83	-0.49	0.66
"16872"	0.83	-0.48	0.65
"16873"	0.83	-0.47	0.64
"16874"	0.83	-0.46	0.63
"16875"	0.83	-0.45	0.62
"16876"	0.83	-0.44	0.61
"16877"	0.83	-0.43	0.6
"16878"	0.83	-0.42	0.59
"16879"	0.83	-0.41	0.58
"16880"	0.83	-0.4	0.57
"16881"	0.83	-0.39	0.56
"16882"	0.83	-0.38	0.55
"16883"	0.83	-0.37	0.54
"16884"	0.83	-0.36	0.53
"16885"	0.83	-0.35	0.52
"16886"	0.83	-0.34	0.51
"16887"	0.83	-0.33	0.5
"16888"	0.83	-0.32	0.49
"16889"	0.83	-0.31	0.48
"16890"	0.83	-0.3	0.47
"16891"	0.83	-0.29	0.46
"16892"	0.83	-0.28	0.45
"16893"	0.83	-0.27	0.44
"16894"	0.83	-0.26	0.43
"16895"	0.83	-0.25	0.42
"16896"	0.83	-0.24	0.41
"16897"	0.83	-0.23	0.4
"16898"	0.83	-0.22	0.39
"16899"	0.83	-0.21	0.38
"16900"	0.83	-0.2	0.37
"16901"	0.83	-0.19	0.36
"16902"	0.83	-0.18	0.35
"16903"	0.83	-0.17	0.34
"16904"	0.83	-0.16	0.33
"16905"	0.83	-0.15	0.32
"16906"	0.83	-0.14	0.31
"16907"	0.83	-0.13	0.3
"16908"	0.83	-0.12	0.29
"16909"	0.83	-0.11	0.28
"16910"	0.83	-0.1	0.27
"16911"	0.83	-0.09	0.26
"16912"	0.83	-0.08	0.25
"16913"	0.83	-0.07	0.24
"16914"	0.83	-0.06	0.23
"16915"	0.83	-0.05	0.22
"16916"	0.83	-0.04	0.21
"16917"	0.83	-0.03	0.2
"16918"	0.83	-0.02	0.19
"16919"	0.83	-0.01	0.18
"16920"	0.83	0	0.17
"16921"	0.83	0.01	0.16
"16922"	0.83	0.02	0.15
"16923"	0.83	0.03	0.14
"16924"	0.83	0.04	0.13
"16925"	0.83	0.05	0.12
"16926"	0.83	0.06	0.11
"16927"	0.83	0.07	0.1
"16928"	0.83	0.08	0.09
"16929"	0.83	0.09	0.08
"16930"	0.83	0.1	0.07
"16931"	0.83	0.11	0.06
"16932"	0.83	0.12	0.05
"16933"	0.83	0.13	0.04
"16934"	0.83	0.14	0.03
"16935"	0.83	0.15	0.02
"16936"	0.83	0.16	0.01
"16937"	0.83	0.17	0
"16938"	0.83	0.18	-0.01
"16939"	0.83	0.19	-0.02
"16940"	0.83	0.2	-0.03
"16941"	0.83	0.21	-0.04
"16942"	0.83	0.22	-0.05
"16943"	0.83	0.23	-0.06
"16944"	0.83	0.24	-0.07
"16945"	0.83	0.25	-0.08
"16946"	0.83	0.26	-0.09
"16947"	0.83	0.27	-0.1
"16948"	0.83	0.28	-0.11
"16949"	0.83	0.29	-0.12
"16950"	0.83	0.3	-0.13
"16951"	0.83	0.31	-0.14
"16952"	0.83	0.32	-0.15
"16953"	0.83	0.33	-0.16
"16954"	0.83	0.34	-0.17
"16955"	0.83	0.35	-0.18
"16956"	0.83	0.36	-0.19
"16957"	0.83	0.37	-0.2
"16958"	0.83	0.38	-0.21
"16959"	0.83	0.39	-0.22
"16960"	0.83	0.4	-0.23
"16961"	0.83	0.41	-0.24
"16962"	0.83	0.42	-0.25
"16963"	0.83	0.43	-0.26
"16964"	0.83	0.44	-0.27
"16965"	0.83	0.45	-0.28
"16966"	0.83	0.46	-0.29
"16967"	0.83	0.47	-0.3
"16968"	0.83	0.48	-0.31
"16969"	0.83	0.49	-0.32
"16970"	0.83	0.5	-0.33
"16971"	0.83	0.51	-0.34
"16972"	0.83	0.52	-0.35
"16973"	0.83	0.53	-0.36
"16974"	0.83	0.54	-0.37
"16975"	0.83	0.55	-0.38
"16976"	0.83	0.56	-0.39
"16977"	0.83	0.57	-0.4
"16978"	0.83	0.58	-0.41
"16979"	0.83	0.59	-0.42
"16980"	0.83	0.6	-0.43
"16981"	0.83	0.61	-0.44
"16982"	0.83	0.62	-0.45
"16983"	0.83	0.63	-0.46
"16984"	0.83	0.64	-0.47
"16985"	0.83	0.65	-0.48
"16986"	0.83	0.66	-0.49
"16987"	0.83	0.67	-0.5
"16988"	0.83	0.68	-0.51
"16989"	0.83	0.69	-0.52
"16990"	0.83	0.7	-0.53
"16991"	0.83	0.71	-0.54
"16992"	0.83	0.72	-0.55
"16993"	0.83	0.73	-0.56
"16994"	0.83	0.74	-0.57
"16995"	0.83	0.75	-0.58
"16996"	0.83	0.76	-0.59
"16997"	0.83	0.77	-0.6
"16998"	0.83	0.78	-0.61
"16999"	0.83	0.79	-0.62
"17000"	0.83	0.8	-0.63
"17001"	0.83	0.81	-0.64
"17002"	0.83	0.82	-0.65
"17003"	0.83	0.83	-0.66
"17004"	0.83	0.84	-0.67
"17005"	0.83	0.85	-0.68
"17006"	0.83	0.86	-0.69
"17007"	0.83	0.87	-0.7
"17008"	0.83	0.88	-0.71
"17009"	0.83	0.89	-0.72
"17010"	0.83	0.9	-0.73
"17011"	0.83	0.91	-0.74
"17012"	0.83	0.92	-0.75
"17013"	0.83	0.93	-0.76
"17014"	0.83	0.94	-0.77
"17015"	0.83	0.95	-0.78
"17016"	0.83	0.96	-0.79
"17017"	0.83	0.97	-0.8
"17018"	0.83	0.98	-0.81
"17019"	0.83	0.99	-0.82
"17020"	0.83	1	-0.83
"17021"	0.84	-0.84	1
"17022"	0.84	-0.83	0.99
"17023"	0.84	-0.82	0.98
"17024"	0.84	-0.81	0.97
"17025"	0.84	-0.8	0.96
"17026"	0.84	-0.79	0.95
"17027"	0.84	-0.78	0.94
"17028"	0.84	-0.77	0.93
"17029"	0.84	-0.76	0.92
"17030"	0.84	-0.75	0.91
"17031"	0.84	-0.74	0.9
"17032"	0.84	-0.73	0.89
"17033"	0.84	-0.72	0.88
"17034"	0.84	-0.71	0.87
"17035"	0.84	-0.7	0.86
"17036"	0.84	-0.69	0.85
"17037"	0.84	-0.68	0.84
"17038"	0.84	-0.67	0.83
"17039"	0.84	-0.66	0.82
"17040"	0.84	-0.65	0.81
"17041"	0.84	-0.64	0.8
"17042"	0.84	-0.63	0.79
"17043"	0.84	-0.62	0.78
"17044"	0.84	-0.61	0.77
"17045"	0.84	-0.6	0.76
"17046"	0.84	-0.59	0.75
"17047"	0.84	-0.58	0.74
"17048"	0.84	-0.57	0.73
"17049"	0.84	-0.56	0.72
"17050"	0.84	-0.55	0.71
"17051"	0.84	-0.54	0.7
"17052"	0.84	-0.53	0.69
"17053"	0.84	-0.52	0.68
"17054"	0.84	-0.51	0.67
"17055"	0.84	-0.5	0.66
"17056"	0.84	-0.49	0.65
"17057"	0.84	-0.48	0.64
"17058"	0.84	-0.47	0.63
"17059"	0.84	-0.46	0.62
"17060"	0.84	-0.45	0.61
"17061"	0.84	-0.44	0.6
"17062"	0.84	-0.43	0.59
"17063"	0.84	-0.42	0.58
"17064"	0.84	-0.41	0.57
"17065"	0.84	-0.4	0.56
"17066"	0.84	-0.39	0.55
"17067"	0.84	-0.38	0.54
"17068"	0.84	-0.37	0.53
"17069"	0.84	-0.36	0.52
"17070"	0.84	-0.35	0.51
"17071"	0.84	-0.34	0.5
"17072"	0.84	-0.33	0.49
"17073"	0.84	-0.32	0.48
"17074"	0.84	-0.31	0.47
"17075"	0.84	-0.3	0.46
"17076"	0.84	-0.29	0.45
"17077"	0.84	-0.28	0.44
"17078"	0.84	-0.27	0.43
"17079"	0.84	-0.26	0.42
"17080"	0.84	-0.25	0.41
"17081"	0.84	-0.24	0.4
"17082"	0.84	-0.23	0.39
"17083"	0.84	-0.22	0.38
"17084"	0.84	-0.21	0.37
"17085"	0.84	-0.2	0.36
"17086"	0.84	-0.19	0.35
"17087"	0.84	-0.18	0.34
"17088"	0.84	-0.17	0.33
"17089"	0.84	-0.16	0.32
"17090"	0.84	-0.15	0.31
"17091"	0.84	-0.14	0.3
"17092"	0.84	-0.13	0.29
"17093"	0.84	-0.12	0.28
"17094"	0.84	-0.11	0.27
"17095"	0.84	-0.1	0.26
"17096"	0.84	-0.09	0.25
"17097"	0.84	-0.08	0.24
"17098"	0.84	-0.07	0.23
"17099"	0.84	-0.06	0.22
"17100"	0.84	-0.05	0.21
"17101"	0.84	-0.04	0.2
"17102"	0.84	-0.03	0.19
"17103"	0.84	-0.02	0.18
"17104"	0.84	-0.01	0.17
"17105"	0.84	0	0.16
"17106"	0.84	0.01	0.15
"17107"	0.84	0.02	0.14
"17108"	0.84	0.03	0.13
"17109"	0.84	0.04	0.12
"17110"	0.84	0.05	0.11
"17111"	0.84	0.06	0.1
"17112"	0.84	0.07	0.09
"17113"	0.84	0.08	0.08
"17114"	0.84	0.09	0.07
"17115"	0.84	0.1	0.06
"17116"	0.84	0.11	0.05
"17117"	0.84	0.12	0.04
"17118"	0.84	0.13	0.03
"17119"	0.84	0.14	0.02
"17120"	0.84	0.15	0.01
"17121"	0.84	0.16	0
"17122"	0.84	0.17	-0.01
"17123"	0.84	0.18	-0.02
"17124"	0.84	0.19	-0.03
"17125"	0.84	0.2	-0.04
"17126"	0.84	0.21	-0.05
"17127"	0.84	0.22	-0.06
"17128"	0.84	0.23	-0.07
"17129"	0.84	0.24	-0.08
"17130"	0.84	0.25	-0.09
"17131"	0.84	0.26	-0.1
"17132"	0.84	0.27	-0.11
"17133"	0.84	0.28	-0.12
"17134"	0.84	0.29	-0.13
"17135"	0.84	0.3	-0.14
"17136"	0.84	0.31	-0.15
"17137"	0.84	0.32	-0.16
"17138"	0.84	0.33	-0.17
"17139"	0.84	0.34	-0.18
"17140"	0.84	0.35	-0.19
"17141"	0.84	0.36	-0.2
"17142"	0.84	0.37	-0.21
"17143"	0.84	0.38	-0.22
"17144"	0.84	0.39	-0.23
"17145"	0.84	0.4	-0.24
"17146"	0.84	0.41	-0.25
"17147"	0.84	0.42	-0.26
"17148"	0.84	0.43	-0.27
"17149"	0.84	0.44	-0.28
"17150"	0.84	0.45	-0.29
"17151"	0.84	0.46	-0.3
"17152"	0.84	0.47	-0.31
"17153"	0.84	0.48	-0.32
"17154"	0.84	0.49	-0.33
"17155"	0.84	0.5	-0.34
"17156"	0.84	0.51	-0.35
"17157"	0.84	0.52	-0.36
"17158"	0.84	0.53	-0.37
"17159"	0.84	0.54	-0.38
"17160"	0.84	0.55	-0.39
"17161"	0.84	0.56	-0.4
"17162"	0.84	0.57	-0.41
"17163"	0.84	0.58	-0.42
"17164"	0.84	0.59	-0.43
"17165"	0.84	0.6	-0.44
"17166"	0.84	0.61	-0.45
"17167"	0.84	0.62	-0.46
"17168"	0.84	0.63	-0.47
"17169"	0.84	0.64	-0.48
"17170"	0.84	0.65	-0.49
"17171"	0.84	0.66	-0.5
"17172"	0.84	0.67	-0.51
"17173"	0.84	0.68	-0.52
"17174"	0.84	0.69	-0.53
"17175"	0.84	0.7	-0.54
"17176"	0.84	0.71	-0.55
"17177"	0.84	0.72	-0.56
"17178"	0.84	0.73	-0.57
"17179"	0.84	0.74	-0.58
"17180"	0.84	0.75	-0.59
"17181"	0.84	0.76	-0.6
"17182"	0.84	0.77	-0.61
"17183"	0.84	0.78	-0.62
"17184"	0.84	0.79	-0.63
"17185"	0.84	0.8	-0.64
"17186"	0.84	0.81	-0.65
"17187"	0.84	0.82	-0.66
"17188"	0.84	0.83	-0.67
"17189"	0.84	0.84	-0.68
"17190"	0.84	0.85	-0.69
"17191"	0.84	0.86	-0.7
"17192"	0.84	0.87	-0.71
"17193"	0.84	0.88	-0.72
"17194"	0.84	0.89	-0.73
"17195"	0.84	0.9	-0.74
"17196"	0.84	0.91	-0.75
"17197"	0.84	0.92	-0.76
"17198"	0.84	0.93	-0.77
"17199"	0.84	0.94	-0.78
"17200"	0.84	0.95	-0.79
"17201"	0.84	0.96	-0.8
"17202"	0.84	0.97	-0.81
"17203"	0.84	0.98	-0.82
"17204"	0.84	0.99	-0.83
"17205"	0.84	1	-0.84
"17206"	0.85	-0.85	1
"17207"	0.85	-0.84	0.99
"17208"	0.85	-0.83	0.98
"17209"	0.85	-0.82	0.97
"17210"	0.85	-0.81	0.96
"17211"	0.85	-0.8	0.95
"17212"	0.85	-0.79	0.94
"17213"	0.85	-0.78	0.93
"17214"	0.85	-0.77	0.92
"17215"	0.85	-0.76	0.91
"17216"	0.85	-0.75	0.9
"17217"	0.85	-0.74	0.89
"17218"	0.85	-0.73	0.88
"17219"	0.85	-0.72	0.87
"17220"	0.85	-0.71	0.86
"17221"	0.85	-0.7	0.85
"17222"	0.85	-0.69	0.84
"17223"	0.85	-0.68	0.83
"17224"	0.85	-0.67	0.82
"17225"	0.85	-0.66	0.81
"17226"	0.85	-0.65	0.8
"17227"	0.85	-0.64	0.79
"17228"	0.85	-0.63	0.78
"17229"	0.85	-0.62	0.77
"17230"	0.85	-0.61	0.76
"17231"	0.85	-0.6	0.75
"17232"	0.85	-0.59	0.74
"17233"	0.85	-0.58	0.73
"17234"	0.85	-0.57	0.72
"17235"	0.85	-0.56	0.71
"17236"	0.85	-0.55	0.7
"17237"	0.85	-0.54	0.69
"17238"	0.85	-0.53	0.68
"17239"	0.85	-0.52	0.67
"17240"	0.85	-0.51	0.66
"17241"	0.85	-0.5	0.65
"17242"	0.85	-0.49	0.64
"17243"	0.85	-0.48	0.63
"17244"	0.85	-0.47	0.62
"17245"	0.85	-0.46	0.61
"17246"	0.85	-0.45	0.6
"17247"	0.85	-0.44	0.59
"17248"	0.85	-0.43	0.58
"17249"	0.85	-0.42	0.57
"17250"	0.85	-0.41	0.56
"17251"	0.85	-0.4	0.55
"17252"	0.85	-0.39	0.54
"17253"	0.85	-0.38	0.53
"17254"	0.85	-0.37	0.52
"17255"	0.85	-0.36	0.51
"17256"	0.85	-0.35	0.5
"17257"	0.85	-0.34	0.49
"17258"	0.85	-0.33	0.48
"17259"	0.85	-0.32	0.47
"17260"	0.85	-0.31	0.46
"17261"	0.85	-0.3	0.45
"17262"	0.85	-0.29	0.44
"17263"	0.85	-0.28	0.43
"17264"	0.85	-0.27	0.42
"17265"	0.85	-0.26	0.41
"17266"	0.85	-0.25	0.4
"17267"	0.85	-0.24	0.39
"17268"	0.85	-0.23	0.38
"17269"	0.85	-0.22	0.37
"17270"	0.85	-0.21	0.36
"17271"	0.85	-0.2	0.35
"17272"	0.85	-0.19	0.34
"17273"	0.85	-0.18	0.33
"17274"	0.85	-0.17	0.32
"17275"	0.85	-0.16	0.31
"17276"	0.85	-0.15	0.3
"17277"	0.85	-0.14	0.29
"17278"	0.85	-0.13	0.28
"17279"	0.85	-0.12	0.27
"17280"	0.85	-0.11	0.26
"17281"	0.85	-0.1	0.25
"17282"	0.85	-0.09	0.24
"17283"	0.85	-0.08	0.23
"17284"	0.85	-0.07	0.22
"17285"	0.85	-0.06	0.21
"17286"	0.85	-0.05	0.2
"17287"	0.85	-0.04	0.19
"17288"	0.85	-0.03	0.18
"17289"	0.85	-0.02	0.17
"17290"	0.85	-0.01	0.16
"17291"	0.85	0	0.15
"17292"	0.85	0.01	0.14
"17293"	0.85	0.02	0.13
"17294"	0.85	0.03	0.12
"17295"	0.85	0.04	0.11
"17296"	0.85	0.05	0.1
"17297"	0.85	0.06	0.09
"17298"	0.85	0.07	0.08
"17299"	0.85	0.08	0.07
"17300"	0.85	0.09	0.06
"17301"	0.85	0.1	0.05
"17302"	0.85	0.11	0.04
"17303"	0.85	0.12	0.03
"17304"	0.85	0.13	0.02
"17305"	0.85	0.14	0.01
"17306"	0.85	0.15	0
